inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
LIDER,https://e.nexoinmobiliario.pe/customers/lider/logo-46-20250912111734.jpg,GRAN OLIVO - ETAPA 1,Entrega Inmediata,391100,"Av. Angélica Gamarra 1025, Los Olivos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider,https://e.nexoinmobiliario.pe/customers/lider/2426-gran-olivo-etapa-1/departamentos-los-olivos-691f851f5ff77_xm.jpg,Los Olivos,150117
LIDER,https://e.nexoinmobiliario.pe/customers/lider/logo-46-20250912111734.jpg,GRAN OLIVO - ETAPA 2,En Construcción,291300,"Avenida Angelica Gamarra 1025, Los Olivos",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider,https://e.nexoinmobiliario.pe/customers/lider/3245-gran-olivo-etapa-2/departamentos-los-olivos-691f884ac9eb7_xm.jpg,Los Olivos,150117
ENACORP,https://e.nexoinmobiliario.pe/customers/enacorp/logo-171-20231027061802.jpg,VALLES DE LURÍN 2,En Planos,82473,AV. LOS PINOS S/N – LURÍN,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4022-valles-de-lurin-2-lurin-lima-lima-enacorp,https://e.nexoinmobiliario.pe/customers/enacorp/4022-valles-de-lurin-2/departamentos-lurin-690cddb1ad982_xm.jpg,Lurin,150119
GRUPO MG,https://e.nexoinmobiliario.pe/customers/grupo-mg/logo-164-20231027061802.jpg,VISTA BRASIL,Entrega Inmediata,436400,Av. Brasil 3784 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1415-vista-brasil-magdalena-del-mar-lima-lima-grupo-mg,https://e.nexoinmobiliario.pe/customers/grupo-mg/1415-vista-brasil/departamentos-magdalena-del-mar-68ff80ceaef17_xm.jpg,Magdalena Del Mar,150120
EVERGRAN GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/logo-339-20240410165450.png,ALIAGA GARDEN,Entrega Inmediata,705000,Torres Matos 141,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1654-aliaga-garden-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/1654-aliaga-garden/departamentos-magdalena-del-mar-685b1376daad5_xm.jpg,Magdalena Del Mar,150120
GRUPO T&C,https://e.nexoinmobiliario.pe/customers/grupo-t-c/logo-63-20251201094022.png,NIUS,Entrega Inmediata,429837,"Av. Javier Prado Oeste 140, Magdalena del Mar",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1914-nius-magdalena-del-mar-lima-lima-grupo-t-c,https://e.nexoinmobiliario.pe/customers/grupo-t-c/1914-nius/departamentos-magdalena-del-mar-65e86e3b3949e_xm.jpg,Magdalena Del Mar,150120
EVERGRAN GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/logo-339-20240410165450.png,BRASIL 3395,Entrega Inmediata,480000,Av Brasil 3395,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1949-brasil-3395-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/1949-brasil-3395/departamentos-magdalena-del-mar-685b1331dd174_xm.jpg,Magdalena Del Mar,150120
ICASA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/icasa-inmobiliaria/logo-67-20250912112540.jpg,MADDY,Entrega Inmediata,370000,Jr. Tacna 1056,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1977-maddy-magdalena-del-mar-lima-lima-icasa-inmobiliaria,https://e.nexoinmobiliario.pe/customers/icasa-inmobiliaria/1977-maddy/departamentos-magdalena-del-mar-68f68cab70da0_xm.jpg,Magdalena Del Mar,150120
INVENT,https://e.nexoinmobiliario.pe/customers/invent/logo-268-20231027061805.jpg,Invent Juan de Aliaga,Entrega Inmediata,365200,AV. JUAN DE ALIGA 435,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2056-invent-juan-de-aliaga-magdalena-del-mar-lima-lima-invent,https://e.nexoinmobiliario.pe/customers/invent/2056-invent-juan-de-aliaga/departamentos-magdalena-del-mar-692dc1759e4b8_xm.jpg,Magdalena Del Mar,150120
GRUPO CARAL,https://e.nexoinmobiliario.pe/customers/grupo-caral/logo-45-20231027061759.jpg,Villa Convivium 2,Entrega Inmediata,440712,Jirón Salaverry 245 cruce con jirón Tacna,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2306-villa-convivium-2-magdalena-del-mar-lima-lima-grupo-caral,https://e.nexoinmobiliario.pe/customers/grupo-caral/2306-villa-convivium-2/departamentos-magdalena-del-mar-61aa393f562ce_xm.jpg,Magdalena Del Mar,150120
FUNDAMENTA,https://e.nexoinmobiliario.pe/customers/fundamenta/logo-62-20250912112306.jpg,Eco Style,En Construcción,384750,Av. Javier Prado Oeste 2361,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2476-eco-style-magdalena-del-mar-lima-lima-fundamenta,https://e.nexoinmobiliario.pe/customers/fundamenta/2476-eco-style/departamentos-magdalena-del-mar-68f64bec73977_xm.jpg,Magdalena Del Mar,150120
FAI INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fai-inmobiliaria/logo-14-20250912110558.jpg,Proyecto Vanguardia,En Construcción,336457,Av del Ejercito 251 Magdalena,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2494-proyecto-vanguardia-magdalena-del-mar-lima-lima-fai-inmobiliaria,https://e.nexoinmobiliario.pe/customers/pi-tacna-sac/2494-proyecto-vanguardia/departamentos-magdalena-del-mar-65d8c37141947_xm.jpg,Magdalena Del Mar,150120
IMAGINA,https://e.nexoinmobiliario.pe/customers/imagina/logo-186-20250912114720.jpg,Concepto Style,Entrega Inmediata,507900,Av. Pershing 820,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2653-concepto-style-magdalena-del-mar-lima-lima-imagina,https://e.nexoinmobiliario.pe/customers/inversiones-inmobiliarias-del-peru-s-a/2653-concepto-style/departamentos-magdalena-del-mar-67ed6d0c9f692_xm.jpg,Magdalena Del Mar,150120
SAN CHARBEL EDIFICACIONES,https://e.nexoinmobiliario.pe/customers/san-charbel-edificaciones/logo-29-20250912111257.jpg,BE/,Entrega Inmediata,291162,Av. Brasil 3198 cruce con Jr. Ayacucho,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2708-be-magdalena-del-mar-lima-lima-san-charbel-edificaciones,https://e.nexoinmobiliario.pe/customers/san-charbel-edificaciones/2708-be/departamentos-magdalena-del-mar-692de79cde6e7_xm.jpg,Magdalena Del Mar,150120
V&V GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/v-v-grupo-inmobiliario/logo-130-20231031163109.jpg,ALIAGA 750,En Construcción,368000,juan de aliaga 750,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2819-aliaga-750-magdalena-del-mar-lima-lima-v-v-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/v-v-grupo-inmobiliario/2819-aliaga-750/departamentos-magdalena-del-mar-652714703cfff_xm.jpg,Magdalena Del Mar,150120
PROMSAL,https://e.nexoinmobiliario.pe/customers/promsal/logo-316-20250912121648.jpg,Entrenos,Entrega Inmediata,261678,jr tacna 655,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2830-entrenos-magdalena-del-mar-lima-lima-promsal,https://e.nexoinmobiliario.pe/customers/promsal-s-a-c/2830-entrenos/departamentos-magdalena-del-mar-63f4fa509e740_xm.jpg,Magdalena Del Mar,150120
EVERGRAN GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/logo-339-20240410165450.png,Aliaga Garden - Etapa 2,En Construcción,734906,Av. Juan de Aliaga 456 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2918-aliaga-garden-etapa-2-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/2918-aliaga-garden-etapa-2/departamentos-magdalena-del-mar-685b13b001ec4_xm.jpg,Magdalena Del Mar,150120
RB GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/rb-grupo-inmobiliario/logo-139-20250912114035.png,Prado 1324,En Construcción,370000,JR. LEONCIO PRADO 1324,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2987-prado-1324-magdalena-del-mar-lima-lima-rb-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/rb-arquitectura-y-construccion/2987-prado-1324/departamentos-magdalena-del-mar-689cd9f0051b1_xm.jpg,Magdalena Del Mar,150120
GDC INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/gdc-inmobiliaria/logo-421-20250912123306.jpg,Único Magdalena,En Construcción,319687,Av. Faustino Sanchez Carrión 280,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3171-unico-magdalena-magdalena-del-mar-lima-lima-gdc-inmobiliaria,https://e.nexoinmobiliario.pe/customers/gdc-peru/3171-unico-magdalena/departamentos-magdalena-del-mar-675a052543096_xm.jpg,Magdalena Del Mar,150120
TALE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/logo-322-20231027061807.jpg,MUM 363,En Construcción,422000,Av. Javier Prado Oeste 2291,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3180-mum-363-magdalena-del-mar-lima-lima-tale-inmobiliaria,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/3180-mum-363/departamentos-magdalena-del-mar-686edaf3dda28_xm.jpg,Magdalena Del Mar,150120
LUGANO,https://e.nexoinmobiliario.pe/customers/lugano/logo-17-20250912110653.jpg,ARBORA,En Construcción,393378,AV BRASIL 3502-3520,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3233-arbora-magdalena-del-mar-lima-lima-lugano,https://e.nexoinmobiliario.pe/customers/proyectos-y-construcciones-lugano-sac/3233-arbora/departamentos-magdalena-del-mar-667d89b0143c8_xm.jpg,Magdalena Del Mar,150120
ABRIL GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/logo-426-20250411103938.png,Magnolia,En Construcción,641694,Jr.Flora Tristán 485,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3274-magnolia-magdalena-del-mar-lima-lima-abril-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/3274-magnolia/departamentos-magdalena-del-mar-686c5f39624b3_xm.jpg,Magdalena Del Mar,150120
Val Grupo Inmobiliario,https://e.nexoinmobiliario.pe/customers/val-grupo-inmobiliario/logo-548-20250912122123.jpg,TOP LIFE JUAN DE ALIAGA,En Planos,399000,Av. Antonio Miroquesada 419 (Ex Juan de Aliaga),https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3399-top-life-juan-de-aliaga-magdalena-del-mar-lima-lima-val-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/val-grupo-inmobiliario/3399-top-life-juan-de-aliaga/departamentos-magdalena-del-mar-68ed87ef8783b_xm.jpg,Magdalena Del Mar,150120
VIVE PLM,https://e.nexoinmobiliario.pe/customers/vive-plm/logo-483-20230227163325.jpeg,ALIAGA 442,En Construcción,425516,Av. Juan de Aliaga 442,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3403-aliaga-442-magdalena-del-mar-lima-lima-vive-plm,https://e.nexoinmobiliario.pe/customers/vive-plm/3403-aliaga-442/departamentos-magdalena-del-mar-68f256927f3ef_xm.jpg,Magdalena Del Mar,150120
FORTEM GESTORA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria/logo-549-20251009183824.png,PEREZ WALK,En Construcción,346750,"Av. Del Ejercito 2398, Magdalena",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3415-perez-walk-magdalena-del-mar-lima-lima-fortem-gestora-inmobiliaria,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria/3415-perez-walk/departamentos-magdalena-del-mar-68dea1888c216_xm.jpg,Magdalena Del Mar,150120
FUNDAMENTA,https://e.nexoinmobiliario.pe/customers/fundamenta/logo-62-20250912112306.jpg,Eco Style - Etapa 2,En Construcción,359200,Javier Prado Oeste 2361,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3426-eco-style-etapa-2-magdalena-del-mar-lima-lima-fundamenta,https://e.nexoinmobiliario.pe/customers/fundamenta/3426-eco-style-etapa-2/departamentos-magdalena-del-mar-68f8ee3a1bb40_xm.jpg,Magdalena Del Mar,150120
BECA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/beca-inmobiliaria/logo-480-20250912123044.jpg,Landart,En Planos,315800,Calle 28 de Julio 629,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3482-landart-magdalena-del-mar-lima-lima-beca-inmobiliaria,https://e.nexoinmobiliario.pe/customers/beca-inversiones-y-proyectos-s-a-c/3482-landart/departamentos-magdalena-del-mar-66e9bd8d0665f_xm.jpg,Magdalena Del Mar,150120
FRANCO GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/franco-grupo-inmobiliario/logo-368-20250912122450.jpg,DELAMAR,En Construcción,424000,Av. Del Ejército 895,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3539-delamar-magdalena-del-mar-lima-lima-franco-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/franco-grupo-inmobiliario/3539-delamar/departamentos-magdalena-del-mar-68f485600e1e7_xm.jpg,Magdalena Del Mar,150120
RB GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/rb-grupo-inmobiliario/logo-139-20250912114035.png,Lumina,En Planos,244600,Calle Echenique 875,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3544-lumina-magdalena-del-mar-lima-lima-rb-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/rb-grupo-inmobiliario/3544-lumina/departamentos-magdalena-del-mar-68e93f7850aa8_xm.jpg,Magdalena Del Mar,150120
SAN CHARBEL EDIFICACIONES,https://e.nexoinmobiliario.pe/customers/san-charbel-edificaciones/logo-29-20250912111257.jpg,FREE,En Planos,238398,Av. brasil 2948 - Magdalena del mar ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3607-free-magdalena-del-mar-lima-lima-san-charbel-edificaciones,https://e.nexoinmobiliario.pe/customers/san-charbel/3607-free/departamentos-magdalena-del-mar-67acca45af60f_xm.jpg,Magdalena Del Mar,150120
INIZIA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/inizia/logo-533-20240313155802.png,KAIA,En Planos,256000,"Jr. Castilla 231, Magdalena del Mar",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3634-kaia-magdalena-del-mar-lima-lima-inizia-inmobiliaria,https://e.nexoinmobiliario.pe/customers/inizia/3634-kaia/departamentos-magdalena-del-mar-681b86bd5bee8_xm.jpg,Magdalena Del Mar,150120
IFI INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ifi-inmobiliaria/logo-409-20250912123216.jpg,ITACA,En Construcción,511000,Av. Juan de Aliaga 383,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3635-itaca-magdalena-del-mar-lima-lima-ifi-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ifi-inmobiliaria/3635-itaca/departamentos-magdalena-del-mar-68f792dee477e_xm.jpg,Magdalena Del Mar,150120
ABRIL GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/logo-426-20250411103938.png,Catleya,En Planos,233144,Av. Antonio José de Sucre 973,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3664-catleya-magdalena-del-mar-lima-lima-abril-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/3664-catleya/departamentos-magdalena-del-mar-686c5f8d30a22_xm.jpg,Magdalena Del Mar,150120
HL DESARROLLOS INMOBILIARIOS,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/logo-474-20250912123147.jpg,Millennium Magdalena,En Construcción,284605,Jr. Junin  580 esq. Jr. Leoncio Prado,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3687-millennium-magdalena-magdalena-del-mar-lima-lima-hl-desarrollos-inmobiliarios,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/3687-millennium-magdalena/departamentos-magdalena-del-mar-68f2847e27d36_xm.jpg,Magdalena Del Mar,150120
URBANA PERÚ,https://e.nexoinmobiliario.pe/customers/urbana-peru/logo-84-20231027061800.jpg,Bilancia,En Planos,274400,Jr. Inclan 202-212,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3729-bilancia-magdalena-del-mar-lima-lima-urbana-perú,https://e.nexoinmobiliario.pe/customers/urbana-peru/3729-bilancia/departamentos-magdalena-del-mar-67c9e0911512c_xm.jpg,Magdalena Del Mar,150120
SENDA,https://e.nexoinmobiliario.pe/customers/senda/logo-65-20250912112438.jpg,EDÉM,En Planos,388500,Calle Rocca de Vergallo 470,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3745-edem-magdalena-del-mar-lima-lima-senda,https://e.nexoinmobiliario.pe/customers/senda-inmobiliaria/3745-edem/departamentos-magdalena-del-mar-681d1d819f1fe_xm.jpg,Magdalena Del Mar,150120
MADRID INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/madrid-inmobiliaria/logo-61-20250912112211.jpg,Altivé,En Planos,403000,"Av. Javier prado oeste 890, Magdalena",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3836-altive-magdalena-del-mar-lima-lima-madrid-inmobiliaria,https://e.nexoinmobiliario.pe/customers/madrid-ingenieros/3836-altive/departamentos-magdalena-del-mar-68a495a487c5e_xm.jpg,Magdalena Del Mar,150120
IFI INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ifi-inmobiliaria/logo-409-20250912123216.jpg,CRETA,En Planos,337000,AV DEL EJÉRCITO 1059,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3878-creta-magdalena-del-mar-lima-lima-ifi-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ifi-inmobiliaria/3878-creta/departamentos-magdalena-del-mar-68f795cc37710_xm.jpg,Magdalena Del Mar,150120
HL DESARROLLOS INMOBILIARIOS,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/logo-474-20250912123147.jpg,Malena Family Apartments,En Planos,309603,Av. Brasil 4080,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3909-malena-family-apartments-magdalena-del-mar-lima-lima-hl-desarrollos-inmobiliarios,https://e.nexoinmobiliario.pe/customers/hl-desarrollos-inmobiliarios/3909-malena-family-apartments/departamentos-magdalena-del-mar-692f0dd7da89f_xm.jpg,Magdalena Del Mar,150120
MAKE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/make-inmobiliaria/logo-557-20240911114102.png,ZENTRA,En Planos,211000,Jirón Manco Capac & Jirón Ayacucho,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3990-zentra-magdalena-del-mar-lima-lima-make-inmobiliaria,https://e.nexoinmobiliario.pe/customers/make-inmobiliaria/3990-zentra/departamentos-magdalena-del-mar-691509f822b7b_xm.jpg,Magdalena Del Mar,150120
LA VENTUROSA,https://e.nexoinmobiliario.pe/customers/la-venturosa/logo-13-20250912110414.jpg,Edificio Magda,En Planos,304659,Av. Sucre 358,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3998-edificio-magda-magdalena-del-mar-lima-lima-la-venturosa,https://e.nexoinmobiliario.pe/customers/la-venturosa/3998-edificio-magda/departamentos-magdalena-del-mar-68ffd1b9645d3_xm.jpg,Magdalena Del Mar,150120
ACTUAL,https://e.nexoinmobiliario.pe/customers/actual/logo-86-20250912112921.jpg,Salaverry I,En Planos,366200,AV. SALAVERRY 2650 MAGDALENA DEL MAR,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4007-salaverry-i-magdalena-del-mar-lima-lima-actual,https://e.nexoinmobiliario.pe/customers/actual/4007-salaverry-i/departamentos-magdalena-del-mar-6914e68d70dc6_xm.jpg,Magdalena Del Mar,150120
AVENIR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/logo-74-20231027061800.jpg,TINTO,En Planos,290000,Jr. José Gálvez 241,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-4010-tinto-magdalena-del-mar-lima-lima-avenir-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/4010-tinto/departamentos-magdalena-del-mar-690bcd9a78a8d_xm.jpg,Magdalena Del Mar,150120
GRUPO MG,https://e.nexoinmobiliario.pe/customers/grupo-mg/logo-164-20231027061802.jpg,LIRI - PUEBLO LIBRE,Entrega Inmediata,429400,Av Antonio José de Sucre 1301,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1646-liri-pueblo-libre-pueblo-libre-lima-lima-grupo-mg,https://e.nexoinmobiliario.pe/customers/grupo-mg/1646-liri-pueblo-libre/departamentos-pueblo-libre-68ff811948388_xm.jpg,Pueblo Libre,150121
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ee-inmobiliaria/logo-366-20250912122354.jpg,Pueblo Libre,Entrega Inmediata,425000,Av. La Marina 449,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2037-pueblo-libre-pueblo-libre-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/2037-pueblo-libre/departamentos-pueblo-libre-689bb7746f840_xm.jpg,Pueblo Libre,150121
PAZ,https://e.nexoinmobiliario.pe/customers/paz/logo-22-20250912110933.jpg,Savia,Entrega Inmediata,462343,Av. Brasil 1470,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2216-savia-pueblo-libre-lima-lima-paz,https://e.nexoinmobiliario.pe/customers/paz/2216-savia/departamentos-pueblo-libre-691cd692cb144_xm.jpg,Pueblo Libre,150121
